Year,District,Jan-FebDistrict,Mar-MayDistrict,Jun-SepDistrict,Oct-DecDistrict,AnnualDistrict,JanFebNational,MarMayNational,JunSepNational,OctDecNational,AnnualNational
2018,Midnapore,21.8,29.49,28.52,23.32,26.51,21.24,28.16,28.28,23.55,25.9
2018,Mirzapur,17.72,29.9,29.26,21.7,25.68,21.24,28.16,28.28,23.55,25.9
2018,Moga,15.58,28.51,32.53,21.67,26.03,21.24,28.16,28.28,23.55,25.9
2018,Mokokchung,16.47,22.08,25.11,19.39,21.57,21.24,28.16,28.28,23.55,25.9
2018,Mon,15.63,21.09,24.48,18.47,20.71,21.24,28.16,28.28,23.55,25.9
2018,Moradabad,16.61,29.28,31.08,21.57,25.95,21.24,28.16,28.28,23.55,25.9
2018,Morena,17.29,30.68,30.75,22.35,26.3,21.24,28.16,28.28,23.55,25.9
2018,Muktsar,15.21,28.59,32.77,21.55,25.99,21.24,28.16,28.28,23.55,25.9
2018,Munger,18.67,28.7,28.99,22.34,25.63,21.24,28.16,28.28,23.55,25.9
2018,Murshidabad,21.33,29.72,29.57,24.14,27.02,21.24,28.16,28.28,23.55,25.9
2018,Muzaffarnagar,16.03,28.68,31.09,21.25,25.57,21.24,28.16,28.28,23.55,25.9
2018,Muzaffarpur,18.58,28.98,30.25,22.59,26.31,21.24,28.16,28.28,23.55,25.9
2018,Mysore,25.16,27.58,24.62,25.03,25.81,21.24,28.16,28.28,23.55,25.9
2018,Nabarangapur,21.73,30.39,26.91,23.06,26.06,21.24,28.16,28.28,23.55,25.9
2018,Nadia,22.02,30.0,29.59,24.37,27.32,21.24,28.16,28.28,23.55,25.9
2018,Nagaon,16.36,22.04,24.67,19.53,21.44,21.24,28.16,28.28,23.55,25.9
2018,Nagapattinam,26.63,30.81,30.67,27.2,29.15,21.24,28.16,28.28,23.55,25.9
2018,Nagaur,17.6,30.38,31.39,23.07,26.76,21.24,28.16,28.28,23.55,25.9
2018,Nagpur,22.94,32.69,28.75,24.66,27.58,21.24,28.16,28.28,23.55,25.9
2018,Nainital,17.3,28.85,30.69,21.5,25.74,21.24,28.16,28.28,23.55,25.9
2018,Nalanda,18.35,30.21,30.16,22.58,26.37,21.24,28.16,28.28,23.55,25.9
2018,Nalbari,18.32,24.78,27.61,21.66,23.94,21.24,28.16,28.28,23.55,25.9
2018,Nalgonda,24.67,31.92,28.27,24.69,27.67,21.24,28.16,28.28,23.55,25.9
2018,Namakkal,26.4,29.96,27.98,26.35,27.92,21.24,28.16,28.28,23.55,25.9
2018,Nanded,24.17,32.32,27.4,24.51,27.51,21.24,28.16,28.28,23.55,25.9
2018,Nandurbar,22.24,30.04,27.64,25.48,26.85,21.24,28.16,28.28,23.55,25.9
2018,Narmada,23.23,30.42,28.46,26.63,27.61,21.24,28.16,28.28,23.55,25.9
2018,Narsimhapur,19.31,30.18,26.68,22.16,25.15,21.24,28.16,28.28,23.55,25.9
2018,Nashik,22.24,28.84,26.44,24.84,25.99,21.24,28.16,28.28,23.55,25.9
2018,Nawada,17.99,29.26,28.66,21.64,25.33,21.24,28.16,28.28,23.55,25.9
2018,Nawanshahr,15.75,28.15,31.93,21.02,25.63,21.24,28.16,28.28,23.55,25.9
2018,Nayagarh,22.07,28.31,27.31,22.9,25.84,21.24,28.16,28.28,23.55,25.9
2018,Neemuch,18.96,30.63,28.55,23.75,26.5,21.24,28.16,28.28,23.55,25.9
2018,Nellore,25.3,31.67,29.99,25.47,28.65,21.24,28.16,28.28,23.55,25.9
2018,New Delhi,15.59,28.92,31.04,21.21,25.48,21.24,28.16,28.28,23.55,25.9
2018,Nizamabad,24.34,32.09,27.24,24.35,27.4,21.24,28.16,28.28,23.55,25.9
2018,North 24 Parganas,21.71,28.37,28.21,23.71,26.16,21.24,28.16,28.28,23.55,25.9
2018,North Cachar Hills,18.7,24.3,26.75,21.46,23.61,21.24,28.16,28.28,23.55,25.9
2018,North Dinajpur,18.62,27.45,29.03,22.97,25.53,21.24,28.16,28.28,23.55,25.9
2018,North Sikkim,15.27,23.09,25.54,19.72,21.96,21.24,28.16,28.28,23.55,25.9
2018,North Tripura,20.6,26.96,28.21,23.4,25.52,21.24,28.16,28.28,23.55,25.9
2018,Nuapada,20.94,30.13,26.73,22.43,25.7,21.24,28.16,28.28,23.55,25.9
2018,Osmanabad,24.65,31.74,27.25,24.99,27.47,21.24,28.16,28.28,23.55,25.9
2018,Pakaur,20.23,29.43,28.96,23.2,26.23,21.24,28.16,28.28,23.55,25.9
2018,Palamu,16.92,27.9,26.86,20.25,23.89,21.24,28.16,28.28,23.55,25.9
2018,Pali,18.47,29.82,29.12,23.5,26.15,21.24,28.16,28.28,23.55,25.9
2018,Panch Mahals,22.15,31.3,29.48,25.68,27.83,21.24,28.16,28.28,23.55,25.9
2018,Panchkula,16.04,28.19,31.36,21.06,25.57,21.24,28.16,28.28,23.55,25.9
2018,Panipat,15.69,28.67,31.34,21.29,25.61,21.24,28.16,28.28,23.55,25.9
2018,Panna,18.27,30.16,28.63,22.13,25.58,21.24,28.16,28.28,23.55,25.9
2018,Parbhani,23.85,31.7,27.02,24.4,27.1,21.24,28.16,28.28,23.55,25.9
2018,Paschim Champaran,18.44,28.84,30.13,22.53,26.25,21.24,28.16,28.28,23.55,25.9
2018,Patan,20.58,30.86,30.1,25.11,27.53,21.24,28.16,28.28,23.55,25.9
2018,Patiala,15.85,28.31,31.77,21.18,25.68,21.24,28.16,28.28,23.55,25.9
2018,Patna,18.42,30.12,30.27,22.62,26.41,21.24,28.16,28.28,23.55,25.9
2018,Perambalur,26.48,30.34,29.21,26.69,28.42,21.24,28.16,28.28,23.55,25.9
2018,Phek,13.59,18.75,21.55,16.4,18.23,21.24,28.16,28.28,23.55,25.9
2018,Pilibhit,17.4,29.33,30.76,21.84,26.07,21.24,28.16,28.28,23.55,25.9
2018,Pithoragarh,10.51,19.94,22.52,14.34,17.8,21.24,28.16,28.28,23.55,25.9
2018,Pondicherry,26.05,30.76,30.74,26.81,28.93,21.24,28.16,28.28,23.55,25.9
2018,Prakasam,25.86,32.73,29.88,25.71,29.05,21.24,28.16,28.28,23.55,25.9
2018,Pratapgarh,17.79,30.6,30.75,22.28,26.61,21.24,28.16,28.28,23.55,25.9
2018,Pudukkottai,26.69,29.98,28.88,26.99,28.27,21.24,28.16,28.28,23.55,25.9
2018,Pulwama,5.12,16.05,22.13,11.69,15.22,21.24,28.16,28.28,23.55,25.9
2018,Punch,12.29,23.74,29.08,18.25,22.27,21.24,28.16,28.28,23.55,25.9
2018,Pune,22.62,28.34,25.6,24.74,25.57,21.24,28.16,28.28,23.55,25.9
2018,Purba Champaran,18.59,28.83,30.26,22.54,26.28,21.24,28.16,28.28,23.55,25.9
2018,Puri,20.73,25.5,25.15,21.28,23.66,21.24,28.16,28.28,23.55,25.9
2018,Purnia,18.46,27.71,29.12,22.79,25.56,21.24,28.16,28.28,23.55,25.9
2018,Purulia,19.97,29.93,28.28,22.18,25.89,21.24,28.16,28.28,23.55,25.9
2018,Rae Bareli,17.46,30.63,30.98,22.05,26.63,21.24,28.16,28.28,23.55,25.9
2018,Raichur,25.14,31.54,27.01,24.78,27.49,21.24,28.16,28.28,23.55,25.9
2018,Raigarh,20.86,31.36,28.4,23.2,26.9,21.24,28.16,28.28,23.55,25.9
2018,Raipur,21.44,31.31,27.86,23.19,26.67,21.24,28.16,28.28,23.55,25.9
2018,Raisen,20.39,31.56,28.06,23.64,26.55,21.24,28.16,28.28,23.55,25.9
2018,Rajauri,14.03,25.88,30.83,19.9,24.06,21.24,28.16,28.28,23.55,25.9
2018,Rajgarh,19.37,30.79,28.06,23.45,26.19,21.24,28.16,28.28,23.55,25.9
2018,Rajkot,21.59,28.92,28.3,25.76,26.73,21.24,28.16,28.28,23.55,25.9
2018,Rajnandgaon,22.14,32.35,28.46,23.68,27.17,21.24,28.16,28.28,23.55,25.9
2018,Rajsamand,17.37,28.26,26.92,22.08,24.47,21.24,28.16,28.28,23.55,25.9
2018,Ramanathapuram,26.69,29.98,28.88,26.99,28.27,21.24,28.16,28.28,23.55,25.9
2018,Rampur,16.83,29.26,30.99,21.68,26.0,21.24,28.16,28.28,23.55,25.9
2018,Ranchi,18.95,29.25,27.41,21.35,25.09,21.24,28.16,28.28,23.55,25.9
2018,Rangareddi,24.9,32.27,27.63,24.78,27.64,21.24,28.16,28.28,23.55,25.9
2018,Ratlam,20.25,30.76,28.15,24.25,26.63,21.24,28.16,28.28,23.55,25.9
2018,Rayagada,21.15,28.31,26.17,22.24,25.02,21.24,28.16,28.28,23.55,25.9
2018,Rewa,17.69,29.69,28.92,21.57,25.59,21.24,28.16,28.28,23.55,25.9
2018,Rewari,15.58,28.75,30.84,21.27,25.32,21.24,28.16,28.28,23.55,25.9
2018,Rohtak,15.65,28.88,31.36,21.37,25.62,21.24,28.16,28.28,23.55,25.9
2018,Rohtas,17.91,29.72,29.62,21.97,25.83,21.24,28.16,28.28,23.55,25.9
2018,Rudraprayag,10.76,20.38,22.69,15.04,18.19,21.24,28.16,28.28,23.55,25.9
2018,Rupnagar,16.01,28.28,31.74,21.16,25.67,21.24,28.16,28.28,23.55,25.9
2018,Sabar Kantha,21.01,31.12,29.77,25.06,27.46,21.24,28.16,28.28,23.55,25.9
2018,Sagar,19.51,31.16,28.05,23.24,26.1,21.24,28.16,28.28,23.55,25.9
2018,Saharanpur,17.15,29.55,30.92,21.89,26.19,21.24,28.16,28.28,23.55,25.9
2018,Saharsa,18.7,28.44,29.5,22.85,25.9,21.24,28.16,28.28,23.55,25.9
2018,Sahibganj,19.38,28.69,28.69,22.78,25.72,21.24,28.16,28.28,23.55,25.9
2018,Saiha,21.5,26.32,26.59,23.59,24.91,21.24,28.16,28.28,23.55,25.9
2018,Salem,26.58,30.44,28.57,26.43,28.4,21.24,28.16,28.28,23.55,25.9
2018,Samastipur,18.8,29.5,30.19,22.94,26.46,21.24,28.16,28.28,23.55,25.9
2018,Sambalpur,21.36,30.66,28.17,23.06,26.76,21.24,28.16,28.28,23.55,25.9
2018,Sangli,24.14,29.34,25.58,25.23,26.27,21.24,28.16,28.28,23.55,25.9
2018,Sangrur,15.48,28.45,31.98,21.49,25.75,21.24,28.16,28.28,23.55,25.9
2018,Sant Kabir Nagar,16.04,28.18,30.76,21.01,25.33,21.24,28.16,28.28,23.55,25.9
2018,Sant Ravidas Nagar,18.37,29.93,30.56,22.43,26.54,21.24,28.16,28.28,23.55,25.9
2018,Saran,18.51,30.07,30.47,22.63,26.55,21.24,28.16,28.28,23.55,25.9
2018,Satara,23.83,28.8,25.82,25.71,26.22,21.24,28.16,28.28,23.55,25.9
2018,Satna,17.82,29.76,28.78,21.57,25.41,21.24,28.16,28.28,23.55,25.9
2018,Sawai Madhopur,18.17,31.38,31.13,23.46,27.11,21.24,28.16,28.28,23.55,25.9
2018,Sehore,21.05,31.9,28.42,24.08,26.84,21.24,28.16,28.28,23.55,25.9
2018,Senapati,16.44,21.77,24.02,19.13,20.97,21.24,28.16,28.28,23.55,25.9
2018,Seoni,20.4,30.88,27.37,22.89,25.83,21.24,28.16,28.28,23.55,25.9
2018,Shahdol,18.31,29.46,27.09,21.25,24.72,21.24,28.16,28.28,23.55,25.9
2018,Shahjahanpur,17.5,29.74,29.48,21.74,25.78,21.24,28.16,28.28,23.55,25.9
2018,Shajapur,19.52,30.58,27.66,23.4,25.97,21.24,28.16,28.28,23.55,25.9
2018,Sheikhpura,18.47,29.91,29.86,22.49,26.24,21.24,28.16,28.28,23.55,25.9
2018,Sheohar,18.56,28.71,30.24,22.57,26.27,21.24,28.16,28.28,23.55,25.9
2018,Sheopur,18.54,31.69,30.87,23.59,27.2,21.24,28.16,28.28,23.55,25.9
2018,Shimla,13.01,23.82,26.81,17.77,21.52,21.24,28.16,28.28,23.55,25.9
2018,Shimoga,20.89,23.3,20.86,21.1,21.64,21.24,28.16,28.28,23.55,25.9
2018,Shivpuri,17.94,30.8,29.5,22.73,26.18,21.24,28.16,28.28,23.55,25.9
2018,Shrawasti,17.15,29.55,30.92,21.89,26.19,21.24,28.16,28.28,23.55,25.9
2018,Sibsagar,18.2,23.93,27.25,20.89,23.38,21.24,28.16,28.28,23.55,25.9
2018,Siddharth Nagar,18.37,29.57,30.5,22.33,26.43,21.24,28.16,28.28,23.55,25.9
2018,Sidhi,17.82,29.5,28.02,21.27,25.0,21.24,28.16,28.28,23.55,25.9
2018,Sikar,16.47,29.67,31.2,22.06,26.05,21.24,28.16,28.28,23.55,25.9
2018,Sirmaur,15.82,27.66,30.56,20.69,24.96,21.24,28.16,28.28,23.55,25.9
2018,Sirohi,19.33,29.98,29.42,24.22,26.57,21.24,28.16,28.28,23.55,25.9
2018,Sirsa,15.48,28.94,32.59,21.77,26.08,21.24,28.16,28.28,23.55,25.9
2018,Sitamarhi,18.54,28.37,30.08,22.64,26.13,21.24,28.16,28.28,23.55,25.9
2018,Sitapur,17.59,29.88,30.88,21.82,26.29,21.24,28.16,28.28,23.55,25.9
2018,Sivaganga,26.95,29.71,28.46,27.11,28.11,21.24,28.16,28.28,23.55,25.9
2018,Siwan,18.65,29.76,30.49,22.62,26.57,21.24,28.16,28.28,23.55,25.9
2018,Solan,15.82,27.9,31.24,20.77,25.23,21.24,28.16,28.28,23.55,25.9
2018,Solapur,24.05,30.58,26.24,24.6,26.65,21.24,28.16,28.28,23.55,25.9
2018,Sonapur,21.44,30.42,27.71,23.02,26.49,21.24,28.16,28.28,23.55,25.9
2018,Sonbhadra,17.43,29.18,28.16,21.12,24.88,21.24,28.16,28.28,23.55,25.9
2018,Sonipat,15.62,28.84,31.21,21.28,25.57,21.24,28.16,28.28,23.55,25.9
2018,Sonitpur,19.6,25.56,28.66,22.46,25.01,21.24,28.16,28.28,23.55,25.9
2018,South 24 Parganas,18.51,23.95,23.82,20.07,22.12,21.24,28.16,28.28,23.55,25.9
2018,South Dinajpur,20.33,28.64,29.72,24.11,26.62,21.24,28.16,28.28,23.55,25.9
2018,South Sikkim,14.59,22.6,25.21,19.11,21.46,21.24,28.16,28.28,23.55,25.9
2018,South Tripura,21.66,27.63,28.46,24.31,26.2,21.24,28.16,28.28,23.55,25.9
2018,Srikakulam,22.4,27.83,26.98,23.22,25.54,21.24,28.16,28.28,23.55,25.9
2018,Srinagar,1.63,12.08,18.66,8.62,11.73,21.24,28.16,28.28,23.55,25.9
2018,Sultanpur,17.94,30.63,30.7,22.26,26.63,21.24,28.16,28.28,23.55,25.9
2018,Sundargarh,20.81,30.59,28.27,22.79,26.58,21.24,28.16,28.28,23.55,25.9
2018,Supaul,18.43,27.79,29.47,22.95,25.76,21.24,28.16,28.28,23.55,25.9
2018,Surat,17.88,23.23,21.78,20.33,21.12,21.24,28.16,28.28,23.55,25.9
2018,Surendranagar,20.88,29.81,28.73,25.34,26.88,21.24,28.16,28.28,23.55,25.9
2018,Surguja,18.54,29.66,27.71,21.72,25.18,21.24,28.16,28.28,23.55,25.9
2018,Tamenglong,18.34,23.95,26.08,21.01,22.99,21.24,28.16,28.28,23.55,25.9
2018,Tawang,11.25,17.85,21.93,14.91,17.5,21.24,28.16,28.28,23.55,25.9
2018,Tehri Garhwal,14.69,25.96,28.46,19.24,23.26,21.24,28.16,28.28,23.55,25.9
2018,Thanjavur,26.62,30.32,29.63,27.01,28.64,21.24,28.16,28.28,23.55,25.9
2018,The Dangs,22.44,28.96,26.9,25.56,26.33,21.24,28.16,28.28,23.55,25.9
2018,The Nilgiris,26.75,29.01,26.51,26.76,27.49,21.24,28.16,28.28,23.55,25.9
2018,Theni,25.78,27.77,25.9,25.76,26.29,21.24,28.16,28.28,23.55,25.9
2018,Thiruvallur,25.12,30.82,30.44,25.72,28.58,21.24,28.16,28.28,23.55,25.9
2018,Thiruvarur,26.75,30.67,30.07,27.27,29.02,21.24,28.16,28.28,23.55,25.9
2018,Thoothukkudi,24.22,25.68,24.45,24.04,24.67,21.24,28.16,28.28,23.55,25.9
2018,Thoubal,15.53,20.73,22.64,18.06,19.82,21.24,28.16,28.28,23.55,25.9
2018,Tikamgarh,18.25,30.77,28.86,22.69,25.96,21.24,28.16,28.28,23.55,25.9
2018,Tinsukia,16.15,21.69,25.66,18.8,21.44,21.24,28.16,28.28,23.55,25.9
2018,Tirap,13.86,19.11,22.91,16.59,18.94,21.24,28.16,28.28,23.55,25.9
2018,Tiruchirapalli,25.9,29.46,27.88,26.07,27.53,21.24,28.16,28.28,23.55,25.9
2018,Tirunelveli,21.52,22.79,21.6,21.36,21.88,21.24,28.16,28.28,23.55,25.9
2018,Tiruvannamalai,24.84,29.62,28.53,25.02,27.43,21.24,28.16,28.28,23.55,25.9
2018,Tonk,18.01,30.96,30.33,23.26,26.84,21.24,28.16,28.28,23.55,25.9
2018,Tuensang,13.71,18.93,22.01,16.52,18.47,21.24,28.16,28.28,23.55,25.9
2018,Tumkur,23.56,27.58,24.15,23.15,24.93,21.24,28.16,28.28,23.55,25.9
2018,Udaipur,19.21,29.75,28.17,23.64,26.07,21.24,28.16,28.28,23.55,25.9
2018,Udham Singh Nagar,17.31,28.96,30.73,21.62,25.87,21.24,28.16,28.28,23.55,25.9
2018,Udhampur,13.35,25.6,30.09,19.15,23.5,21.24,28.16,28.28,23.55,25.9
2018,Ujjain,20.03,30.57,27.64,23.7,26.2,21.24,28.16,28.28,23.55,25.9
2018,Ukhrul,15.82,21.1,23.27,18.44,20.27,21.24,28.16,28.28,23.55,25.9
2018,Umaria,18.55,29.64,27.77,21.55,25.04,21.24,28.16,28.28,23.55,25.9
2018,Una,15.06,27.33,31.26,20.27,24.82,21.24,28.16,28.28,23.55,25.9
2018,Unnao,17.04,30.5,31.25,21.77,26.47,21.24,28.16,28.28,23.55,25.9
2018,Upper Subansiri,9.61,15.88,20.87,12.94,16.0,21.24,28.16,28.28,23.55,25.9
2018,Uttarkashi,9.69,19.47,22.36,14.07,17.43,21.24,28.16,28.28,23.55,25.9
2018,Vadodara,22.51,30.75,29.0,25.92,27.62,21.24,28.16,28.28,23.55,25.9
2018,Vaishali,18.56,30.02,30.46,22.74,26.56,21.24,28.16,28.28,23.55,25.9
2018,Varanasi,17.71,29.85,29.73,21.92,25.95,21.24,28.16,28.28,23.55,25.9
2018,Vellore,24.53,29.53,28.05,24.61,27.16,21.24,28.16,28.28,23.55,25.9
2018,Vidisha,19.26,31.06,28.16,23.24,26.15,21.24,28.16,28.28,23.55,25.9
2018,Viluppuram,25.74,30.27,29.5,26.05,28.23,21.24,28.16,28.28,23.55,25.9
2018,Virudhunagar,26.11,28.04,26.57,26.07,26.76,21.24,28.16,28.28,23.55,25.9
2018,Vishakhapatnam,24.12,30.29,28.81,24.89,27.56,21.24,28.16,28.28,23.55,25.9
2018,Vizianagaram,22.61,28.72,27.29,23.44,25.98,21.24,28.16,28.28,23.55,25.9
2018,Warangal,24.74,32.39,28.77,24.94,28.01,21.24,28.16,28.28,23.55,25.9
2018,Wardha,23.46,32.53,28.37,24.83,27.68,21.24,28.16,28.28,23.55,25.9
2018,Washim,23.5,31.94,27.47,24.33,27.32,21.24,28.16,28.28,23.55,25.9
2018,West Garo Hills,20.52,27.79,29.25,23.94,26.19,21.24,28.16,28.28,23.55,25.9
2018,West Godavari,24.85,30.97,30.1,25.84,28.4,21.24,28.16,28.28,23.55,25.9
2018,West Kameng,14.08,20.55,24.4,17.47,20.16,21.24,28.16,28.28,23.55,25.9
2018,West Khasi Hills,20.11,26.01,27.86,22.91,24.86,21.24,28.16,28.28,23.55,25.9
2018,West Nimar,22.32,31.72,28.22,24.71,27.22,21.24,28.16,28.28,23.55,25.9
2018,West Siang,10.48,16.85,21.69,13.68,16.8,21.24,28.16,28.28,23.55,25.9
2018,West Sikkim,13.67,21.59,24.33,18.17,20.54,21.24,28.16,28.28,23.55,25.9
2018,West Singbhum,20.01,29.76,27.55,21.86,25.66,21.24,28.16,28.28,23.55,25.9
2018,West Tripura,21.46,27.87,28.71,24.07,26.25,21.24,28.16,28.28,23.55,25.9
2018,Wokha,17.47,23.09,25.84,20.34,22.46,21.24,28.16,28.28,23.55,25.9
2018,Yamunanagar,16.11,28.16,30.88,21.08,25.41,21.24,28.16,28.28,23.55,25.9
2018,Yanam,25.3,30.85,30.41,26.1,28.76,21.24,28.16,28.28,23.55,25.9
2018,Yavatmal,23.71,32.34,27.91,24.46,27.61,21.24,28.16,28.28,23.55,25.9
2018,Zunheboto,14.57,20.01,22.88,17.54,19.5,21.24,28.16,28.28,23.55,25.9
2019,Adilabad,24.6,32.8,28.88,24.52,27.9,20.71,28,28.6,23.49,25.86
2019,Agra,16.67,30.27,31.35,22.13,26.22,20.71,28,28.6,23.49,25.86
2019,Ahmadabad,20.47,30.42,29.71,25.29,27.23,20.71,28,28.6,23.49,25.86
2019,Ahmadnagar,22.41,29.36,26.42,23.99,25.79,20.71,28,28.6,23.49,25.86
2019,Aizwal,20.09,26.78,27.67,23.53,25.05,20.71,28,28.6,23.49,25.86
2019,Ajmer,17.51,29.98,30.03,22.93,26.04,20.71,28,28.6,23.49,25.86
2019,Akola,22.95,31.59,27.96,23.95,26.96,20.71,28,28.6,23.49,25.86
2019,Aligarh,15.98,29.76,31.56,21.73,25.92,20.71,28,28.6,23.49,25.86
2019,Allahabad,17.12,30.19,29.96,21.77,25.66,20.71,28,28.6,23.49,25.86
2019,Almora,14.91,27.81,29.64,20.7,24.43,20.71,28,28.6,23.49,25.86
2019,Alwar,16.01,29.32,30.82,21.94,25.57,20.71,28,28.6,23.49,25.86
2019,Ambala,15.26,28.03,31.04,21.05,25.17,20.71,28,28.6,23.49,25.86
2019,Ambedkar Nagar,17.78,30.27,30.86,22.54,26.53,20.71,28,28.6,23.49,25.86
2019,Amravati,23.11,32.14,28.66,24.56,27.43,20.71,28,28.6,23.49,25.86
2019,Amreli,17.72,23.3,23.26,21.55,21.81,20.71,28,28.6,23.49,25.86
2019,Amritsar,14.78,27.38,32.04,20.98,25.16,20.71,28,28.6,23.49,25.86
2019,Anand,21.13,30.58,29.91,25.45,27.48,20.71,28,28.6,23.49,25.86
2019,Anantanag,4.94,15.75,22.1,11.61,15.04,20.71,28,28.6,23.49,25.86
2019,Anantapur,24.54,29.69,26.31,23.91,26.4,20.71,28,28.6,23.49,25.86
2019,Anugul,20.86,28.99,27.3,21.93,25.35,20.71,28,28.6,23.49,25.86
2019,Araria,17.51,27.68,29.22,22.79,25.37,20.71,28,28.6,23.49,25.86
2019,Ariyalur,26.62,30.47,29.96,26.9,28.98,20.71,28,28.6,23.49,25.86
2019,Auraiya,17.8,30.38,30.92,22.32,26.55,20.71,28,28.6,23.49,25.86
2019,Azamgarh,16.5,30.24,31.28,21.77,26.0,20.71,28,28.6,23.49,25.86
2019,Badgam,8.58,19.7,25.55,14.95,18.59,20.71,28,28.6,23.49,25.86
2019,Bagalkot,24.3,29.67,25.7,24.3,25.81,20.71,28,28.6,23.49,25.86
2019,Bageshwar,12.33,24.35,26.26,18.08,21.39,20.71,28,28.6,23.49,25.86
2019,Baghpat,15.44,28.66,30.79,21.15,25.3,20.71,28,28.6,23.49,25.86
2019,Bahraich,17.07,29.71,30.62,21.92,26.14,20.71,28,28.6,23.49,25.86
2019,Balaghat,21.72,32.16,28.75,23.71,27.05,20.71,28,28.6,23.49,25.86
2019,Balangir,21.79,30.51,27.99,23.0,26.3,20.71,28,28.6,23.49,25.86
2019,Baleshwar,23.03,30.64,29.47,24.37,27.43,20.71,28,28.6,23.49,25.86
2019,Ballia,17.76,30.32,30.8,22.62,26.51,20.71,28,28.6,23.49,25.86
2019,Balrampur,17.58,29.8,30.57,22.17,26.28,20.71,28,28.6,23.49,25.86
2019,Banas Kantha,19.32,30.97,30.8,24.87,27.35,20.71,28,28.6,23.49,25.86
2019,Banda,16.84,30.0,29.94,21.39,25.5,20.71,28,28.6,23.49,25.86
2019,Bangalore,24.01,27.66,24.94,23.58,25.27,20.71,28,28.6,23.49,25.86
2019,Bangalore Rural,24.01,27.77,24.83,23.48,25.24,20.71,28,28.6,23.49,25.86
2019,Banka,17.56,28.94,28.86,22.08,25.35,20.71,28,28.6,23.49,25.86
2019,Bankura,20.34,30.57,29.42,22.99,26.46,20.71,28,28.6,23.49,25.86
2019,Banswara,20.6,31.02,29.49,25.0,27.07,20.71,28,28.6,23.49,25.86
2019,Barabanki,17.17,30.13,30.81,21.96,26.12,20.71,28,28.6,23.49,25.86
2019,Baramula,5.66,16.28,22.67,12.4,15.66,20.71,28,28.6,23.49,25.86
2019,Baran,18.85,31.46,30.06,23.72,26.95,20.71,28,28.6,23.49,25.86
2019,Bareilly,16.02,29.38,30.88,21.76,25.68,20.71,28,28.6,23.49,25.86
2019,Bargarh,21.16,30.87,28.46,22.99,26.5,20.71,28,28.6,23.49,25.86
2019,Barmer,18.04,30.08,31.26,23.6,26.62,20.71,28,28.6,23.49,25.86
2019,Barpeta,17.48,25.01,27.28,21.8,23.74,20.71,28,28.6,23.49,25.86
2019,Barwani,22.0,31.1,28.63,24.98,27.07,20.71,28,28.6,23.49,25.86
2019,Bastar,23.29,31.5,28.38,23.71,27.01,20.71,28,28.6,23.49,25.86
2019,Basti,17.91,30.12,30.86,22.28,26.48,20.71,28,28.6,23.49,25.86
2019,Bathinda,15.29,28.39,32.35,21.68,25.71,20.71,28,28.6,23.49,25.86
2019,Baudh,21.13,29.22,27.36,22.22,25.52,20.71,28,28.6,23.49,25.86
2019,Begusarai,17.19,29.46,29.88,22.6,25.93,20.71,28,28.6,23.49,25.86
2019,Belgaum,24.26,28.81,25.58,25.09,25.87,20.71,28,28.6,23.49,25.86
2019,Bellary,24.97,29.79,26.07,24.27,26.21,20.71,28,28.6,23.49,25.86
2019,Betul,22.13,31.81,28.16,24.01,26.8,20.71,28,28.6,23.49,25.86
2019,Bhadrak,23.82,30.82,29.53,24.87,27.77,20.71,28,28.6,23.49,25.86
2019,Bhagalpur,17.56,28.82,29.15,22.46,25.55,20.71,28,28.6,23.49,25.86
2019,Bhandara,22.98,32.81,29.14,24.11,27.65,20.71,28,28.6,23.49,25.86
2019,Bharatpur,16.6,30.04,31.3,22.33,26.19,20.71,28,28.6,23.49,25.86
2019,Bharuch,21.87,29.36,28.36,25.4,26.84,20.71,28,28.6,23.49,25.86
2019,Bhavnagar,21.48,28.81,28.47,26.05,26.67,20.71,28,28.6,23.49,25.86
2019,Bhilwara,17.69,29.45,28.86,22.91,25.54,20.71,28,28.6,23.49,25.86
2019,Bhind,16.73,30.34,30.83,21.84,25.98,20.71,28,28.6,23.49,25.86
2019,Bhiwani,15.59,28.9,31.55,21.49,25.62,20.71,28,28.6,23.49,25.86
2019,Bhojpur,17.16,30.04,30.73,22.4,26.3,20.71,28,28.6,23.49,25.86
2019,Bhopal,20.05,31.5,28.71,23.63,26.46,20.71,28,28.6,23.49,25.86
2019,Bid,23.93,31.24,27.33,24.52,26.92,20.71,28,28.6,23.49,25.86
2019,Bidar,25.13,32.32,27.91,24.94,27.74,20.71,28,28.6,23.49,25.86
2019,Bijapur,24.93,31.11,27.05,24.98,26.99,20.71,28,28.6,23.49,25.86
2019,Bijnor,15.47,28.65,30.64,21.18,25.22,20.71,28,28.6,23.49,25.86
2019,Bikaner,16.18,29.98,32.83,22.09,26.42,20.71,28,28.6,23.49,25.86
2019,Bilaspur,15.0,27.51,31.35,20.58,24.94,20.71,28,28.6,23.49,25.86
2019,Birbhum,20.13,30.42,29.82,23.55,26.78,20.71,28,28.6,23.49,25.86
2019,Bishnupur,14.68,21.07,22.87,18.32,19.91,20.71,28,28.6,23.49,25.86
2019,Bokaro,18.15,29.33,27.98,21.42,24.9,20.71,28,28.6,23.49,25.86
2019,Budaun,15.97,29.62,31.3,21.73,25.77,20.71,28,28.6,23.49,25.86
